MasVnrType_Stone,ExterQual_Gd,Age,WoodDeckSF,EnclosedPorch,BsmtQual_Gd,BldgType_Twnhs,BsmtFinSF2,Exterior1st_CemntBd,GarageFinish_Unf,Exterior1st_VinylSd,GarageType_Attchd,HalfBath,FireplaceQu_no_fireplace,GrLivArea,MSSubClass,Neighborhood_NridgHt,FullBath,BsmtFinSF1,Neighborhood_NoRidge,Foundation_CBlock,GarageArea,BsmtUnfSF,BsmtExposure_Gd,GarageFinish_RFn,Exterior1st_BrkFace,HeatingQC_TA,Condition1_Norm,Functional_Typ,Neighborhood_Crawfor,MSZoning_RM,1stFlrSF,BldgType_Duplex,MasVnrArea,BldgType_TwnhsE,Neighborhood_StoneBr,KitchenQual_Fa,ScreenPorch,MSZoning_FV,AgeRemod,GarageType_BuiltIn,LotArea,OpenPorchSF,BsmtFinType1_GLQ,OverallQual,LotFrontage,OverallCond,BsmtQual_Fa,SalePrice
0,0,45,0,0,0,0,345,0,0,0,1,1,1,1516,20,0,1,196,0,1,472,975,0,1,0,1,1,1,0,0,1516,0,180.0,0,0,0,152,0,45,0,10004,0,0,6,100.0,6,0,167000
0,0,47,0,0,0,0,0,0,1,1,1,0,1,1144,20,0,1,572,0,1,456,572,0,0,0,0,1,1,0,0,1144,0,136.0,0,0,0,0,0,47,0,7875,0,0,5,75.0,6,0,139950
0,0,60,290,0,1,0,0,0,1,1,1,0,1,1067,20,0,2,442,0,1,436,625,0,0,0,1,1,0,0,0,1067,0,0.0,0,0,0,0,0,15,0,9600,0,0,4,60.0,7,0,128000
0,0,59,0,230,0,0,0,0,1,1,0,0,1,1559,30,0,1,338,0,0,812,1221,0,0,0,0,1,0,0,1,1559,0,0.0,0,0,0,0,0,34,0,8100,116,0,5,90.0,6,0,153500
0,0,35,0,0,0,1,0,0,1,0,0,1,1,987,160,0,1,330,0,1,264,153,0,0,0,1,1,1,0,1,483,0,158.0,0,0,0,0,0,35,0,1680,0,0,6,21.0,5,0,100000
0,0,13,278,0,1,0,0,0,1,1,1,1,1,1099,20,0,1,0,0,0,352,1099,0,0,0,0,1,1,0,0,1099,0,0.0,0,0,0,0,0,2,0,9525,0,0,5,75.0,6,0,144000
0,0,62,0,0,0,0,0,0,1,0,0,0,1,1200,50,0,1,352,0,1,240,416,0,0,0,0,1,1,0,0,768,0,0.0,0,0,0,0,0,13,0,11767,0,0,5,70.0,6,0,130500
0,0,83,0,254,0,0,0,0,1,0,0,0,1,1482,70,0,2,156,0,0,400,516,0,0,0,1,1,1,0,0,810,0,0.0,0,0,1,0,0,58,0,12155,0,0,6,69.0,8,0,140000
0,0,104,70,68,0,0,0,0,1,0,0,0,0,1539,70,0,2,0,0,0,686,650,0,0,0,0,1,1,0,1,958,0,0.0,0,0,0,0,0,6,0,10440,78,0,5,60.0,8,0,157500
0,0,42,0,0,0,0,539,0,0,0,1,1,1,1165,80,0,1,312,0,1,490,276,1,1,0,1,1,1,0,0,1165,0,183.0,0,0,0,0,0,42,0,9020,129,0,6,82.0,7,0,174900
0,0,46,0,0,0,0,0,0,1,0,1,0,1,1800,90,0,2,0,0,1,0,1800,0,0,1,0,0,1,0,0,1800,1,0.0,0,0,0,0,0,46,0,8000,0,0,5,80.0,4,0,141000
0,0,32,0,0,1,0,0,0,0,0,0,0,0,1701,85,0,2,1390,0,1,611,0,1,0,0,1,0,0,0,0,1701,0,0.0,0,0,0,0,0,26,0,16647,0,0,5,69.0,5,0,171000
0,1,16,234,192,1,0,0,0,1,0,1,1,0,1775,60,0,2,513,0,0,425,227,0,0,0,0,1,1,0,0,1006,0,137.0,0,0,0,0,0,16,0,9317,72,0,7,75.0,5,0,213000
0,0,37,0,0,0,0,0,0,1,0,1,0,0,864,20,0,1,460,0,1,338,404,0,0,0,0,1,1,0,0,864,0,0.0,0,0,0,0,0,37,0,15523,0,0,5,36.0,6,0,133500
0,1,31,113,0,0,0,0,0,0,0,1,1,0,1855,80,0,2,0,0,1,512,528,0,1,0,0,0,1,0,0,1094,0,360.0,0,0,0,0,0,13,0,9600,100,0,6,80.0,7,0,187000
0,1,4,140,0,1,0,0,0,0,1,1,0,1,848,120,0,1,659,0,0,420,189,0,0,0,0,1,1,0,1,848,0,170.0,1,0,0,0,0,4,0,4435,0,1,6,36.0,5,0,131500
0,1,3,143,0,1,0,0,0,0,1,1,0,0,1456,120,0,2,0,0,0,400,1273,1,0,0,0,1,1,0,0,1456,0,40.0,1,0,0,0,0,3,0,3196,20,0,8,69.0,5,0,215000
0,0,66,0,0,0,0,0,0,1,0,0,0,0,1646,75,0,2,364,0,1,240,554,0,0,0,0,1,1,1,0,918,0,0.0,0,0,0,126,0,57,0,7128,0,0,7,53.0,5,0,164000
0,0,45,180,0,0,0,0,0,0,0,1,1,0,1445,80,0,1,564,0,1,645,563,1,1,0,1,1,1,0,0,1445,0,115.0,0,0,0,0,0,45,0,12095,0,0,6,69.0,6,0,158000
0,0,48,0,0,0,0,0,0,1,0,0,1,1,1040,20,0,1,659,0,1,260,381,0,0,0,0,1,1,0,0,1040,0,0.0,0,0,0,0,0,0,0,6897,104,0,5,69.0,8,0,127000
0,0,30,0,34,1,0,435,0,1,0,0,0,1,1026,80,0,1,505,0,1,576,0,1,0,0,1,1,1,0,0,1026,0,0.0,0,0,0,0,0,30,0,10970,0,1,6,69.0,6,0,147000
0,0,15,0,0,1,0,0,0,0,0,1,1,0,1481,60,0,2,0,0,0,343,702,0,0,0,0,1,1,0,0,702,0,0.0,0,0,0,0,0,14,0,8125,36,0,6,65.0,5,0,174000
0,0,33,0,0,1,0,0,0,0,0,1,0,0,1370,20,0,2,0,0,1,479,1090,0,1,0,1,1,1,0,0,1370,0,189.0,0,0,0,0,0,33,0,10400,0,0,7,80.0,5,0,152000
0,0,38,0,0,0,0,0,0,1,0,1,1,0,2654,60,0,2,619,0,1,619,435,0,0,0,1,0,1,0,0,1512,0,220.0,0,0,0,222,0,22,0,11029,65,0,6,69.0,7,0,250000
0,0,45,0,0,0,0,0,0,1,0,1,1,1,1039,190,0,1,841,0,0,504,198,0,0,0,0,1,1,0,0,1039,0,0.0,0,0,0,0,0,45,0,11625,0,0,5,75.0,4,0,131500
0,0,26,0,0,1,0,0,0,1,0,1,0,1,1097,20,0,2,338,0,0,480,702,0,0,0,1,1,1,0,0,1097,0,0.0,0,0,0,0,0,25,0,9672,0,1,6,81.0,5,0,152000
0,0,50,0,0,0,0,0,0,1,0,1,0,1,1148,20,0,1,1148,0,1,672,0,0,0,1,1,1,1,0,0,1148,0,0.0,0,0,0,0,0,50,0,7931,0,0,5,70.0,5,0,132500
0,1,1,0,0,0,0,0,0,0,1,1,0,1,1372,20,0,2,0,0,0,529,1372,0,0,0,0,1,1,0,0,1372,0,0.0,0,0,0,0,1,0,0,8640,140,0,7,72.0,5,0,250580
0,0,39,0,0,0,0,0,0,1,0,0,0,1,1002,20,0,1,828,0,1,902,174,0,0,0,1,1,1,0,0,1002,0,76.0,0,0,0,0,0,39,0,8750,0,0,5,69.0,6,0,148500
1,1,1,192,0,1,0,0,0,0,1,1,0,0,1646,20,0,2,0,0,0,870,1638,0,1,0,0,1,1,0,0,1646,0,274.0,0,0,0,0,0,0,0,10656,80,0,8,67.0,5,0,248900
0,0,46,168,0,0,0,0,0,0,1,1,1,1,1120,20,0,1,932,0,1,544,108,0,1,0,1,0,1,0,0,1120,0,0.0,0,0,1,0,0,46,0,6970,0,0,4,85.0,5,0,129000
0,0,58,120,0,0,0,0,0,1,0,1,0,0,2320,60,0,2,0,0,0,672,0,0,0,0,0,0,1,0,0,1547,0,0.0,0,0,0,0,0,56,0,14762,144,0,5,69.0,6,0,169000
0,1,17,156,0,1,0,0,0,0,0,1,1,0,1949,60,0,2,750,0,0,574,300,0,0,0,0,1,1,0,0,1062,0,246.0,0,0,0,0,0,16,0,9938,90,1,7,80.0,5,0,236000
0,0,47,0,0,0,0,0,0,1,0,0,0,1,894,20,0,1,0,0,1,308,894,0,0,0,0,0,1,0,0,894,0,0.0,0,0,0,0,0,47,0,6600,0,0,5,60.0,5,0,109500
0,0,12,0,0,1,0,0,0,0,1,1,1,1,1682,60,0,2,505,0,0,523,299,0,1,0,0,1,1,0,0,804,0,116.0,0,0,0,0,0,12,0,8750,77,1,6,70.0,5,0,200500
0,1,55,196,150,0,0,0,0,1,0,1,0,1,910,20,0,1,0,0,0,414,105,0,0,0,0,1,1,0,0,910,0,0.0,0,0,0,0,0,12,0,8892,0,0,5,74.0,7,0,116000
0,1,60,0,0,0,0,0,0,1,0,1,0,0,1268,40,0,1,375,0,1,288,457,0,0,0,0,1,1,0,0,1036,0,0.0,0,0,0,0,0,59,0,12144,28,0,5,60.0,7,0,133000
0,0,68,26,0,0,0,0,0,1,0,0,1,1,1131,50,0,1,0,0,1,200,676,0,0,0,0,0,1,0,1,676,0,0.0,0,0,0,0,0,59,0,5720,0,0,5,52.0,6,0,66500
0,0,44,0,0,0,0,0,0,1,0,1,0,1,1040,20,0,1,633,0,0,648,431,1,0,0,0,1,1,0,0,1040,0,0.0,0,0,0,0,0,44,0,25286,0,0,4,94.0,5,0,132250
1,1,5,184,0,0,0,0,0,0,1,1,1,0,2224,60,1,2,1170,0,0,738,292,0,0,0,0,1,1,0,0,1462,0,216.0,0,0,0,0,0,4,0,8834,0,1,9,74.0,5,0,350000
0,0,49,192,0,0,0,0,0,1,0,0,0,1,1155,85,0,1,899,0,1,576,210,0,0,0,1,1,0,0,0,1155,0,0.0,0,0,0,0,0,15,0,11782,0,0,5,88.0,7,0,148000
0,1,31,0,0,0,0,0,0,1,1,1,0,1,864,20,0,1,646,0,1,336,218,0,0,0,0,1,1,0,0,864,0,90.0,0,0,0,0,0,4,0,7000,0,0,5,69.0,8,0,136500
0,0,2,0,0,0,0,0,0,0,1,1,1,1,1090,20,0,1,980,0,0,450,110,0,0,0,0,1,1,0,0,1090,0,0.0,0,0,0,0,0,1,0,7024,49,0,5,60.0,5,0,157000
0,1,17,168,0,1,0,0,0,0,0,1,1,0,1717,50,0,2,902,0,1,400,254,0,1,0,0,1,1,0,0,1187,0,117.0,0,0,0,0,0,16,0,13758,36,0,7,44.0,5,0,187500
0,0,17,342,0,1,0,0,0,0,1,0,1,0,1593,60,0,2,0,0,0,389,808,0,1,0,0,1,1,0,0,808,0,0.0,0,0,0,0,0,16,1,9636,40,0,6,69.0,5,0,178000
0,1,94,0,0,0,0,0,0,1,0,0,0,1,2230,75,0,1,0,0,0,440,795,0,0,0,1,1,1,0,0,954,0,0.0,0,0,0,0,0,56,0,6204,188,0,4,60.0,5,0,118500
0,0,42,0,0,0,0,0,0,0,0,1,0,1,892,20,0,1,432,0,1,288,460,0,1,0,1,1,1,0,0,892,0,60.0,0,0,0,0,0,42,0,7150,0,0,5,65.0,5,0,100000
0,1,9,97,0,0,0,0,0,0,0,1,0,0,1709,120,0,2,1238,0,0,506,460,0,0,0,0,1,1,0,0,1709,0,60.0,1,0,0,0,1,8,0,5119,65,1,9,50.0,5,0,328900
0,0,47,272,0,0,0,0,0,0,0,1,0,1,1712,90,0,2,528,0,1,588,1098,0,0,0,0,1,1,0,0,1712,1,122.0,0,0,0,0,0,1,0,8393,54,0,5,70.0,5,0,145000
0,0,53,121,0,0,0,0,0,1,0,1,1,1,1393,50,0,1,0,0,0,300,816,0,0,0,1,1,1,0,0,872,0,0.0,0,0,0,265,0,53,0,16466,0,0,5,59.0,7,0,135500
0,0,56,0,0,0,0,0,0,0,0,1,0,0,1505,20,0,1,1024,0,1,505,481,0,1,0,0,0,1,0,0,1505,0,90.0,0,0,0,0,0,56,0,12160,0,0,6,128.0,4,0,149500
0,0,58,0,0,0,0,0,0,1,0,0,0,0,924,50,0,1,0,0,1,576,672,0,0,0,0,0,1,0,0,672,0,0.0,0,0,0,0,0,1,0,8064,0,0,5,60.0,7,0,122900
0,0,31,243,0,0,0,500,0,0,0,1,1,0,1683,60,0,2,226,0,1,440,192,0,1,0,0,1,1,0,0,918,0,92.0,0,0,0,0,0,31,0,11184,0,0,6,70.0,5,0,172500
0,0,43,192,0,0,0,0,0,0,0,1,0,1,1068,20,0,1,663,0,1,264,396,0,1,0,1,1,1,0,0,1068,0,0.0,0,0,0,0,0,3,0,8414,0,1,6,70.0,8,0,154500
0,0,30,0,0,0,0,0,0,1,0,1,0,1,1535,90,0,2,0,0,0,400,0,0,0,0,1,1,1,0,0,1535,1,0.0,0,0,0,0,0,30,0,7018,0,0,5,64.0,5,0,118858
0,0,45,0,0,0,0,0,0,0,0,1,1,0,1796,60,0,1,400,0,1,483,380,0,1,0,1,1,1,0,0,983,0,415.0,0,0,0,0,0,45,0,7056,50,0,6,71.0,5,0,140000
0,0,70,0,0,0,0,0,0,1,0,0,0,1,951,30,0,1,285,0,0,327,666,0,0,0,0,1,1,0,1,951,0,0.0,0,0,0,0,0,56,0,8765,28,0,4,50.0,6,0,106500
0,0,30,154,0,0,0,0,0,1,0,0,0,1,2240,90,0,2,0,0,0,528,0,0,0,0,1,0,1,0,0,1120,1,0.0,0,0,0,0,0,30,0,7018,0,0,5,64.0,5,0,142953
0,0,45,0,0,0,0,0,0,1,0,1,0,0,1236,20,0,1,465,0,1,288,447,0,0,0,1,0,1,0,0,1236,0,0.0,0,0,0,0,0,12,0,6993,0,0,5,65.0,7,0,135000
0,0,36,0,0,0,0,0,0,1,0,0,0,1,858,20,0,1,322,0,1,684,536,0,0,0,1,1,1,0,0,858,0,0.0,0,0,0,0,0,36,0,7340,0,0,4,69.0,6,0,110000
0,0,52,0,0,0,0,0,0,1,0,0,0,1,1306,20,0,1,860,0,1,756,132,0,0,0,1,1,1,0,0,1306,0,0.0,0,0,0,0,0,9,0,8712,0,0,5,64.0,7,0,153000
0,1,3,0,0,1,0,0,0,0,1,1,1,0,1509,60,0,2,0,0,0,393,783,0,0,0,0,1,1,0,0,807,0,0.0,0,0,0,0,0,3,0,7875,75,0,7,63.0,5,0,180000
0,1,0,144,0,1,0,0,0,0,1,1,0,0,1670,20,0,2,0,0,0,690,1670,0,1,0,0,1,1,0,0,1670,0,27.0,0,0,0,0,0,0,0,14859,60,0,7,50.0,5,0,240000
0,0,40,0,0,0,0,0,0,1,0,1,0,1,902,20,0,1,599,0,1,288,277,0,0,0,1,1,1,0,0,902,0,75.0,0,0,0,0,0,40,0,6173,0,1,5,69.0,6,0,125500
1,0,56,0,164,0,0,290,0,0,0,1,0,1,1063,20,0,1,354,0,1,280,412,0,1,0,1,1,1,0,0,1063,0,110.0,0,0,0,0,0,56,0,9920,0,0,5,80.0,5,0,128000
1,1,1,0,0,1,0,0,0,0,1,1,0,0,1636,20,0,2,63,0,0,865,1560,0,1,0,0,1,1,0,0,1636,0,208.0,0,0,0,0,0,1,0,13501,60,1,8,116.0,5,0,255000
0,1,70,0,0,1,0,0,0,0,0,1,1,0,2057,50,0,1,223,0,1,180,794,0,0,1,0,1,1,1,0,1020,0,0.0,0,0,0,322,0,19,0,11500,0,0,7,86.0,7,0,250000
0,0,23,164,0,1,0,324,0,1,0,1,0,1,902,20,0,1,301,0,1,484,239,0,0,0,1,1,1,0,0,902,0,0.0,0,0,0,0,0,23,0,8885,0,0,5,69.0,5,0,131000
0,1,4,36,0,1,0,0,0,0,1,1,1,0,1484,60,0,2,0,0,0,390,742,0,0,0,0,1,1,0,0,742,0,0.0,0,0,0,0,0,4,0,12589,24,0,6,149.0,5,0,174000
0,0,50,0,0,0,0,0,0,1,0,0,0,1,2274,90,0,2,443,0,1,480,662,0,0,0,1,0,1,0,0,1105,1,361.0,0,0,0,0,0,50,0,11600,0,0,5,80.0,5,0,154300
0,0,32,173,0,1,0,0,0,1,0,0,1,1,1268,20,0,1,196,0,1,252,1072,0,0,0,1,1,1,0,0,1268,0,0.0,0,0,0,0,0,20,0,9286,0,0,5,69.0,7,0,143500
0,0,81,0,112,0,0,0,0,1,0,0,0,1,1015,30,0,1,489,0,0,450,279,0,0,0,1,1,0,0,1,1015,0,0.0,0,0,0,120,0,56,0,6120,0,0,5,51.0,7,0,88000
0,0,58,0,0,0,0,0,0,1,0,0,0,1,2002,90,0,2,284,0,1,871,717,0,0,0,1,1,1,1,0,1001,1,0.0,0,0,0,0,0,57,0,6270,0,0,5,82.0,6,0,145000
0,0,37,0,0,0,1,0,1,1,0,1,1,1,1092,160,0,1,0,0,1,286,546,0,0,0,0,1,1,0,1,546,0,80.0,0,0,0,0,0,37,0,2001,0,0,4,21.0,5,0,75000
0,0,57,0,0,0,0,0,0,1,0,0,0,1,480,20,0,0,50,0,1,308,430,0,0,0,1,1,1,0,0,480,0,0.0,0,0,0,0,0,56,0,9000,0,0,2,50.0,3,0,35311
0,0,53,0,0,0,0,0,0,0,1,1,0,1,1229,20,0,1,1059,0,1,284,75,0,1,0,0,1,1,0,0,1229,0,0.0,0,0,0,0,0,53,0,17140,0,0,4,69.0,6,0,135000
0,1,16,72,224,0,0,634,0,0,0,1,1,0,2127,60,0,2,48,0,0,833,422,0,1,0,0,1,1,0,0,912,0,0.0,0,0,0,0,0,16,0,13125,192,0,7,103.0,5,0,238000
0,0,50,0,0,1,0,411,0,1,0,1,0,0,1414,20,0,1,528,0,1,601,245,0,0,0,0,1,0,0,0,1414,0,0.0,0,0,0,190,0,6,0,11029,51,0,6,87.0,8,0,176500
0,1,13,300,0,1,0,0,0,0,0,1,1,1,1721,60,0,2,814,0,0,471,114,0,1,0,0,1,1,0,0,936,0,105.0,0,0,0,0,0,13,0,8462,87,1,6,70.0,5,0,201000
0,0,108,0,0,0,0,0,0,1,0,1,2,1,2200,90,0,2,1084,0,1,0,188,0,0,0,0,0,1,0,0,1272,1,0.0,0,0,0,0,0,5,0,8777,70,0,5,67.0,7,0,145900
0,1,1,100,0,1,0,0,0,0,1,1,0,0,1316,20,0,2,28,0,0,397,1288,0,0,0,0,0,1,0,0,1316,0,0.0,0,0,0,0,0,0,0,10237,0,1,6,65.0,5,0,169990
0,1,15,0,0,1,0,841,0,0,0,1,0,0,1617,120,0,2,165,0,0,533,598,0,1,0,0,1,1,0,0,1617,0,0.0,1,0,0,0,0,14,0,8012,69,0,6,50.0,5,0,193000
0,0,26,384,0,1,0,1061,0,1,0,1,0,0,1686,20,0,2,625,0,1,612,0,0,0,0,1,1,1,0,0,1686,0,157.0,0,0,0,0,0,26,0,10240,131,0,6,79.0,6,0,207500
0,0,31,180,0,1,0,93,0,0,1,1,0,1,1126,20,0,2,767,0,0,540,266,0,1,0,1,1,1,0,0,1126,0,0.0,0,0,0,0,0,31,0,15611,0,0,5,69.0,6,0,175000
0,1,4,104,0,1,0,0,0,0,1,0,1,0,2374,60,1,2,0,0,0,656,1181,0,0,0,0,1,1,0,0,1234,0,340.0,0,0,0,0,0,3,1,11999,100,0,8,93.0,5,0,285000
0,0,40,0,0,0,0,0,0,0,0,1,1,0,1978,60,0,2,552,0,1,486,280,0,1,0,0,0,1,0,0,1098,0,342.0,0,0,0,0,0,40,0,9900,43,0,7,69.0,5,0,176000
0,1,8,202,0,1,0,0,0,0,1,1,0,0,1788,20,0,2,0,0,0,522,1753,0,1,0,0,1,1,0,0,1788,0,0.0,0,0,0,0,0,8,0,11838,151,0,8,69.0,5,0,236500
0,0,9,0,0,1,0,0,0,0,0,0,1,0,2236,60,0,2,0,0,0,642,964,0,0,0,0,1,1,0,0,993,0,285.0,0,0,0,0,0,9,1,13006,0,0,7,69.0,5,0,222000
0,1,2,100,0,1,0,0,0,0,1,1,0,1,1466,20,0,2,16,0,0,610,1450,0,0,0,0,1,1,0,0,1466,0,0.0,0,0,0,0,0,2,0,8925,18,1,8,73.0,5,0,201000
0,0,44,0,0,0,0,466,0,1,1,0,0,1,925,20,0,1,338,0,1,429,121,0,0,0,0,1,1,0,0,925,0,0.0,0,0,0,0,0,44,0,9100,0,0,5,70.0,6,0,117500
1,0,1,0,0,0,0,0,0,0,1,1,0,0,1905,20,0,2,0,0,0,788,1905,0,0,0,0,0,1,0,0,1905,0,302.0,0,0,0,0,0,1,0,11670,191,0,9,84.0,5,0,320000
0,1,5,192,0,1,0,0,0,0,1,1,0,1,1500,20,0,2,20,0,0,570,1480,0,1,0,0,1,1,0,0,1500,0,210.0,0,0,0,0,0,5,0,8487,36,1,7,63.0,5,0,190000
0,0,48,0,0,1,0,0,0,0,0,1,0,0,2069,20,0,2,425,0,1,505,160,1,1,0,0,0,1,0,0,2069,0,0.0,0,0,0,0,0,1,0,27650,0,1,7,313.0,7,0,242000
0,0,80,0,32,0,0,0,0,1,0,0,0,1,747,30,0,1,0,0,0,528,600,0,0,0,0,1,1,0,0,747,0,108.0,0,0,0,0,0,53,0,5825,0,0,4,52.0,5,1,79900
0,1,6,0,0,1,0,0,0,0,1,1,0,1,1200,20,0,2,833,0,0,555,343,0,1,0,0,1,1,0,0,1200,0,0.0,0,0,0,0,0,6,0,10083,41,1,7,67.0,5,0,184900
0,1,4,0,0,1,0,0,0,0,1,1,1,0,1971,60,0,2,341,0,0,689,772,0,1,0,0,1,1,0,0,1113,0,0.0,0,0,0,0,0,4,0,9675,48,1,7,75.0,5,0,253000
0,1,0,0,0,1,0,0,0,0,1,1,1,1,1962,60,0,2,464,0,0,868,927,0,1,0,0,1,1,0,0,1391,0,0.0,0,0,0,0,0,0,0,8760,90,1,7,73.0,5,0,239799
0,0,70,56,318,0,0,0,0,1,0,1,0,0,2403,70,0,2,0,0,1,349,1032,0,0,0,0,1,1,0,0,1207,0,0.0,0,0,0,0,0,60,0,24090,0,0,7,69.0,7,0,244400
0,0,30,40,0,0,0,396,0,1,0,1,0,1,1728,90,0,2,936,0,1,574,396,1,0,0,1,1,1,0,0,1728,1,0.0,0,0,0,0,0,30,0,12640,0,0,6,55.0,5,0,150900
0,1,10,0,0,1,0,0,0,0,1,0,1,0,2060,60,0,2,772,0,0,390,220,0,1,0,0,0,1,0,0,1022,0,298.0,0,0,0,0,0,10,1,8755,0,0,7,69.0,5,0,214000
0,0,30,321,0,1,0,0,0,1,0,1,0,1,1440,90,0,2,1440,0,0,0,0,1,0,0,1,1,1,0,0,1440,1,0.0,0,0,0,0,0,30,0,7711,0,1,4,42.0,3,0,150000
0,0,40,0,0,0,0,0,0,1,0,1,0,1,1632,90,0,2,0,0,1,576,1632,0,0,0,1,1,1,0,0,1632,1,0.0,0,0,0,0,0,40,0,25000,0,0,5,100.0,4,0,143000
0,0,51,0,0,0,0,354,0,0,0,0,0,0,1344,20,0,1,111,0,1,525,354,0,1,0,0,1,1,0,0,1344,0,541.0,0,0,0,233,0,51,0,14375,118,1,6,69.0,6,0,137500
0,0,119,48,244,0,0,0,0,1,1,0,0,1,1869,50,0,1,1088,0,0,456,0,0,0,0,1,1,1,0,1,1188,0,0.0,0,0,0,0,0,13,0,8820,0,0,5,98.0,6,0,124900
0,0,47,86,0,0,0,294,0,0,0,1,0,0,1144,80,0,1,748,0,1,796,102,0,1,0,1,1,1,0,0,1144,0,128.0,0,0,0,0,0,47,0,8163,0,0,5,70.0,6,0,143000
0,1,4,144,0,1,0,0,0,0,1,1,1,0,1776,60,0,2,0,0,0,474,936,0,1,0,0,1,1,0,0,936,0,144.0,0,0,0,0,0,4,0,14006,96,0,7,65.0,5,0,192500
0,0,38,0,0,0,0,0,0,0,0,1,1,0,1381,20,0,1,982,0,1,676,179,0,1,0,1,1,1,0,0,1381,0,0.0,0,0,0,0,0,4,0,9360,0,0,6,78.0,7,0,197500
0,0,57,194,0,0,0,149,0,0,1,0,0,1,864,20,0,1,398,0,1,720,317,0,1,0,0,1,1,0,0,864,0,0.0,0,0,0,0,0,5,0,7200,0,0,5,60.0,8,0,129000
0,0,37,192,0,1,0,0,0,0,0,0,0,1,768,85,0,1,660,0,1,396,108,0,0,0,0,1,1,0,0,768,0,0.0,0,0,0,0,0,6,0,7200,0,1,5,60.0,8,0,133900
0,0,39,305,0,0,0,193,0,0,0,1,1,0,1968,60,0,2,562,0,1,530,29,0,1,0,0,1,0,0,0,1168,0,232.0,0,0,0,0,0,39,0,11075,189,0,5,69.0,4,0,172000
0,0,31,0,0,1,0,0,0,1,0,1,0,1,980,90,0,2,945,0,1,0,0,1,0,0,1,1,1,0,0,980,1,250.0,0,0,0,0,0,31,0,9400,0,1,6,35.0,5,0,127500
0,0,61,0,0,1,0,0,0,1,0,1,0,1,1958,90,0,2,484,0,1,492,495,0,0,0,1,1,1,1,0,979,1,423.0,0,0,0,0,0,57,0,7136,0,0,6,82.0,6,0,145000
0,0,29,150,0,1,0,0,0,0,0,1,1,0,1229,160,0,1,285,0,1,462,276,0,0,0,1,1,1,0,1,561,0,0.0,1,0,0,0,0,29,0,1300,0,0,6,24.0,6,0,124000
0,0,45,0,0,0,0,0,0,0,0,0,0,1,1057,20,0,1,417,0,1,576,640,0,0,0,1,1,1,0,0,1057,0,0.0,0,0,0,0,0,45,0,7420,0,0,5,70.0,5,0,132000
0,1,4,0,0,1,0,0,0,0,1,1,0,1,1337,20,0,2,699,0,0,531,638,0,1,0,0,1,1,0,0,1337,0,0.0,0,0,0,0,0,4,0,8450,39,1,7,65.0,5,0,185000
0,1,11,0,0,1,1,0,0,1,0,0,1,1,1416,160,0,2,604,0,0,484,92,0,0,0,0,1,1,0,0,696,0,0.0,0,0,0,0,1,11,0,2572,44,0,7,24.0,5,0,155000
0,0,52,117,0,0,0,0,0,1,0,1,0,1,858,20,0,1,696,0,1,0,162,1,0,0,0,1,1,0,0,858,0,0.0,0,0,0,0,0,2,0,7207,0,0,5,50.0,7,0,116500
0,0,31,48,0,1,0,0,0,1,0,0,1,0,1548,160,0,2,556,0,1,440,248,0,0,0,1,1,1,0,0,804,0,0.0,1,0,0,0,0,31,0,2308,0,0,6,24.0,6,0,155000
0,1,2,288,0,0,0,0,0,0,1,1,0,1,1800,20,0,2,0,0,0,702,1800,0,0,0,0,1,1,0,0,1800,0,0.0,0,0,0,0,0,2,0,11923,136,0,9,122.0,5,0,239000
0,1,8,0,0,1,0,0,0,0,1,0,1,0,1894,60,0,2,624,0,0,510,193,0,0,0,0,1,1,0,0,824,0,44.0,0,0,0,0,0,7,1,11316,40,1,7,80.0,5,0,214900
0,1,2,0,0,1,0,0,0,0,1,1,1,0,1484,60,0,2,0,0,0,393,783,0,0,0,0,0,1,0,0,783,0,0.0,0,0,0,0,0,0,0,10237,72,0,6,65.0,5,0,178900
0,1,69,0,0,0,0,0,0,1,0,0,1,0,1308,50,0,1,428,0,0,256,300,0,0,0,0,1,0,1,0,976,0,0.0,0,0,0,0,0,59,0,9600,70,0,5,130.0,7,0,160000
0,0,53,0,0,0,0,0,0,1,0,1,0,1,1098,20,0,1,902,0,1,260,196,0,0,0,1,1,1,0,0,1098,0,151.0,0,0,0,0,0,53,0,7390,0,0,5,69.0,7,0,135000
0,0,99,0,0,0,0,0,0,1,1,1,0,1,968,50,0,1,0,0,0,0,600,0,0,0,0,1,1,0,1,600,0,0.0,0,0,0,0,0,59,0,5925,0,0,3,50.0,6,0,37900
0,0,48,0,0,0,0,0,0,0,0,1,0,1,1095,190,0,1,513,0,1,264,75,1,1,0,1,1,1,0,0,1095,0,105.0,0,0,0,0,0,48,0,10382,0,0,6,75.0,5,0,140000
0,0,57,0,0,0,0,0,0,1,0,1,1,1,1192,50,0,1,0,0,1,0,720,0,0,0,1,1,1,0,0,720,0,0.0,0,0,0,0,0,56,0,10800,0,0,4,60.0,4,0,135000
1,1,6,0,0,1,1,0,0,0,1,0,0,1,1626,160,1,2,567,0,0,474,197,0,1,0,0,1,1,0,0,764,0,106.0,0,0,0,0,0,5,1,2268,27,1,7,36.0,5,0,173000
0,0,31,28,0,1,0,0,0,1,0,1,0,0,918,120,0,2,0,0,1,264,918,0,0,0,1,1,1,0,0,918,0,0.0,1,0,0,0,0,31,0,7892,0,0,6,55.0,5,0,99500
